sensor_id,timestamp,nh3,h2s,voc,no2,health_environment
3,2025-01-01T12:29:00,0.06,0.0044,261.06,129.72,Stinky
3,2025-01-01T12:30:00,7.43,0.0011,305.12,275.19,Fresh
3,2025-01-01T12:31:00,3.52,0.0072,243.62,276.38,Noticeable
3,2025-01-01T12:32:00,7.74,0.0081,83.61,117.85,Noticeable
3,2025-01-01T12:33:00,7.35,0.0,111.37,0.12,Stinky
3,2025-01-01T12:34:00,8.98,0.0079,279.79,242.55,Stinky
3,2025-01-01T12:35:00,0.12,0.0011,243.36,287.38,Stinky
3,2025-01-01T12:36:00,1.79,0.0048,188.65,137.82,Noticeable
3,2025-01-01T12:37:00,4.1,0.0093,253.12,153.79,Fresh
3,2025-01-01T12:38:00,1.19,0.0042,523.67,203.47,Noticeable
3,2025-01-01T12:39:00,1.45,0.0021,502.26,153.79,Noticeable
3,2025-01-01T12:40:00,7.91,0.0005,496.29,153.79,Noticeable
3,2025-01-01T12:41:00,2.71,0.0004,77.29,63.39,Fresh
3,2025-01-01T12:42:00,1.76,0.0003,549.83,153.79,Fresh
3,2025-01-01T12:43:00,9.69,0.0055,540.17,153.79,Stinky
3,2025-01-01T12:44:00,3.86,0.0073,384.78,94.06,Fresh
3,2025-01-01T12:45:00,6.0,0.0063,471.93,76.46,Noticeable
3,2025-01-01T12:46:00,5.46,0.0004,466.21,298.42,Noticeable
3,2025-01-01T12:47:00,3.39,0.0028,543.38,16.41,Noticeable
3,2025-01-01T12:48:00,2.69,0.0066,143.87,223.1,Fresh
3,2025-01-01T12:49:00,4.73,0.0025,120.96,25.61,Stinky
3,2025-01-01T12:50:00,5.06,0.0077,470.37,146.27,Fresh
3,2025-01-01T12:51:00,2.77,0.0075,442.81,153.79,Noticeable
3,2025-01-01T12:52:00,0.42,0.0024,321.56,282.27,Stinky
3,2025-01-01T12:53:00,1.07,0.0051,594.37,89.11,Noticeable
3,2025-01-01T12:54:00,3.75,0.0077,204.08,153.79,Noticeable
3,2025-01-01T12:55:00,9.01,0.0095,250.05,259.87,Fresh
3,2025-01-01T12:56:00,7.08,0.0063,511.29,213.63,Noticeable
3,2025-01-01T12:57:00,7.2,0.0063,67.76,167.22,Fresh
3,2025-01-01T12:58:00,0.84,0.0008,453.07,110.58,Noticeable
3,2025-01-01T12:59:00,7.77,0.0088,56.21,58.87,Stinky
3,2025-01-01T13:00:00,2.53,0.009,555.65,119.84,Noticeable
3,2025-01-01T13:01:00,8.89,0.0099,499.95,296.48,Stinky
3,2025-01-01T13:02:00,5.21,0.009,570.41,88.7,Stinky
3,2025-01-01T13:03:00,1.92,0.0089,352.15,237.02,Fresh
3,2025-01-01T13:04:00,6.86,0.0044,347.73,268.74,Noticeable
3,2025-01-01T13:05:00,1.64,0.0094,103.08,60.2,Noticeable
3,2025-01-01T13:06:00,6.17,0.0071,524.8,283.77,Stinky
3,2025-01-01T13:07:00,1.42,0.0072,405.67,153.79,Fresh
3,2025-01-01T13:08:00,9.82,0.0048,70.13,122.86,Fresh
3,2025-01-01T13:09:00,4.17,0.0031,209.17,190.16,Noticeable
3,2025-01-01T13:10:00,0.95,0.008,186.2,153.79,Fresh
3,2025-01-01T13:11:00,8.88,0.0044,564.77,209.24,Fresh
3,2025-01-01T13:12:00,3.46,0.0052,481.68,6.74,Fresh
3,2025-01-01T13:13:00,9.89,0.0094,494.86,73.25,Noticeable
3,2025-01-01T13:14:00,8.7,0.0077,85.68,112.27,Fresh
3,2025-01-01T13:15:00,7.21,0.0071,423.43,116.97,Noticeable
3,2025-01-01T13:16:00,2.37,0.0087,522.28,21.74,Stinky
3,2025-01-01T13:17:00,9.48,0.0027,560.28,299.25,Noticeable
3,2025-01-01T13:18:00,1.01,0.0065,570.1,36.29,Fresh
3,2025-01-01T13:19:00,7.99,0.0091,94.44,287.3,Stinky
3,2025-01-01T13:20:00,4.04,0.0014,520.39,262.16,Noticeable
3,2025-01-01T13:21:00,0.44,0.0004,92.83,153.79,Fresh
3,2025-01-01T13:22:00,8.76,0.005,205.4,273.04,Stinky
3,2025-01-01T13:23:00,4.44,0.0023,442.87,39.09,Stinky
3,2025-01-01T13:24:00,2.51,0.01,346.63,153.79,Fresh
3,2025-01-01T13:25:00,5.99,0.009,520.11,273.87,Stinky
3,2025-01-01T13:26:00,5.5,0.0091,393.96,114.23,Stinky
3,2025-01-01T13:27:00,0.08,0.0068,132.81,203.77,Fresh
3,2025-01-01T13:28:00,5.87,0.0003,432.28,153.79,Stinky
3,2025-01-01T13:29:00,6.73,0.0024,389.16,153.79,Stinky
3,2025-01-01T13:30:00,8.17,0.0007,572.86,296.53,Fresh
3,2025-01-01T13:31:00,5.68,0.0099,84.75,153.79,Fresh
3,2025-01-01T13:32:00,8.27,0.0023,501.2,211.94,Fresh
3,2025-01-01T13:33:00,9.33,0.0098,441.5,181.44,Stinky
3,2025-01-01T13:34:00,6.82,0.0002,221.21,25.89,Stinky
3,2025-01-01T13:35:00,8.61,0.0037,136.33,101.99,Fresh
3,2025-01-01T13:36:00,4.61,0.0041,351.46,89.05,Stinky
3,2025-01-01T13:37:00,5.41,0.003,218.67,153.79,Noticeable
3,2025-01-01T13:38:00,8.03,0.0075,305.16,180.45,Noticeable
3,2025-01-01T13:39:00,8.72,0.0021,484.24,90.37,Fresh
3,2025-01-01T13:40:00,0.59,0.0023,155.73,158.03,Fresh
3,2025-01-01T13:41:00,6.54,0.0051,309.1,221.43,Noticeable
3,2025-01-01T13:42:00,3.3,0.0089,416.31,163.51,Noticeable
3,2025-01-01T13:43:00,4.48,0.0064,136.44,298.21,Stinky
3,2025-01-01T13:44:00,2.31,0.0016,189.5,93.65,Noticeable
3,2025-01-01T13:45:00,4.16,0.0071,118.33,291.49,Stinky
3,2025-01-01T13:46:00,6.44,0.001,252.17,153.79,Stinky
3,2025-01-01T13:47:00,5.61,0.0043,549.39,153.79,Noticeable
3,2025-01-01T13:48:00,5.3,0.0046,347.55,190.09,Stinky
3,2025-01-01T13:49:00,7.1,0.0023,278.06,104.92,Stinky
3,2025-01-01T13:50:00,9.52,0.0043,501.19,220.53,Stinky
3,2025-01-01T13:51:00,9.07,0.0002,423.2,153.79,Noticeable
3,2025-01-01T13:52:00,9.85,0.0052,551.32,196.43,Noticeable
3,2025-01-01T13:53:00,8.01,0.0045,393.98,109.46,Noticeable
3,2025-01-01T13:54:00,2.88,0.0054,540.07,198.18,Noticeable
3,2025-01-01T13:55:00,0.59,0.0017,407.08,221.21,Noticeable
3,2025-01-01T13:56:00,8.41,0.0093,543.03,66.01,Fresh
3,2025-01-01T13:57:00,0.04,0.0056,349.81,133.47,Stinky
3,2025-01-01T13:58:00,8.5,0.0088,207.36,205.29,Stinky
3,2025-01-01T13:59:00,0.2,0.0046,75.22,121.8,Stinky
3,2025-01-01T14:00:00,0.83,0.007,508.96,248.4,Fresh
3,2025-01-01T14:01:00,1.9,0.0067,128.91,42.97,Stinky
3,2025-01-01T14:02:00,5.1,0.0031,121.46,153.79,Noticeable
3,2025-01-01T14:03:00,4.49,0.0079,210.03,153.79,Stinky
3,2025-01-01T14:04:00,2.73,0.008,404.06,155.21,Noticeable
3,2025-01-01T14:05:00,6.57,0.0072,84.74,149.59,Stinky
3,2025-01-01T14:06:00,3.86,0.0024,597.31,153.79,Stinky
3,2025-01-01T14:07:00,6.69,0.0009,590.51,211.9,Fresh
3,2025-01-01T14:08:00,3.05,0.0055,120.49,153.79,Stinky
3,2025-01-01T14:09:00,0.09,0.0027,151.61,113.01,Noticeable
3,2025-01-01T14:10:00,7.32,0.0015,295.24,229.4,Stinky
3,2025-01-01T14:11:00,6.71,0.0019,157.4,12.4,Fresh
3,2025-01-01T14:12:00,6.78,0.0013,564.3,19.39,Stinky
3,2025-01-01T14:13:00,3.95,0.0054,371.26,145.43,Fresh
3,2025-01-01T14:14:00,3.42,0.0049,573.66,153.79,Stinky
3,2025-01-01T14:15:00,0.91,0.0036,123.16,153.79,Noticeable
3,2025-01-01T14:16:00,1.38,0.0076,79.88,83.03,Noticeable
3,2025-01-01T14:17:00,2.07,0.0092,460.16,229.7,Noticeable
3,2025-01-01T14:18:00,8.01,0.0065,495.88,262.28,Stinky
3,2025-01-01T14:19:00,8.47,0.0031,73.51,285.18,Stinky
3,2025-01-01T14:20:00,1.0,0.0045,508.45,77.59,Stinky
3,2025-01-01T14:21:00,1.15,0.0051,412.21,153.79,Stinky
3,2025-01-01T14:22:00,6.94,0.0037,569.39,93.66,Stinky
3,2025-01-01T14:23:00,6.7,0.0007,382.96,153.79,Fresh
3,2025-01-01T14:24:00,1.55,0.0008,137.43,153.79,Noticeable
3,2025-01-01T14:25:00,1.42,0.005,91.57,78.74,Stinky
3,2025-01-01T14:26:00,0.91,0.0079,485.34,179.02,Stinky
3,2025-01-01T14:27:00,5.66,0.0036,261.3,56.41,Fresh
3,2025-01-01T14:28:00,5.72,0.0074,441.77,153.79,Noticeable
3,2025-01-01T14:29:00,2.59,0.0084,297.42,179.65,Stinky
3,2025-01-01T14:30:00,3.28,0.0056,384.86,186.7,Noticeable
3,2025-01-01T14:31:00,9.14,0.0091,367.22,233.21,Fresh
3,2025-01-01T14:32:00,6.78,0.0079,278.36,153.79,Noticeable
3,2025-01-01T14:33:00,4.31,0.0057,516.39,228.38,Fresh
3,2025-01-01T14:34:00,0.35,0.01,255.61,201.49,Fresh
3,2025-01-01T14:35:00,3.64,0.0049,589.61,153.79,Fresh
3,2025-01-01T14:36:00,6.38,0.0052,231.87,37.69,Noticeable
3,2025-01-01T14:37:00,9.42,0.0025,313.88,47.54,Stinky
3,2025-01-01T14:38:00,5.91,0.001,357.36,202.59,Fresh
3,2025-01-01T14:39:00,5.46,0.0018,275.82,70.35,Stinky
3,2025-01-01T14:40:00,2.24,0.0061,112.36,92.77,Stinky
3,2025-01-01T14:41:00,0.83,0.0063,286.17,153.79,Noticeable
3,2025-01-01T14:42:00,3.4,0.0064,577.0,73.38,Stinky
3,2025-01-01T14:43:00,5.2,0.0017,534.04,153.79,Stinky
3,2025-01-01T14:44:00,8.76,0.0086,176.01,153.79,Noticeable
3,2025-01-01T14:45:00,9.17,0.0087,134.14,79.64,Fresh
3,2025-01-01T14:46:00,7.62,0.0014,158.37,153.0,Stinky
3,2025-01-01T14:47:00,3.32,0.0046,463.45,243.04,Fresh
3,2025-01-01T14:48:00,1.83,0.0027,66.62,197.76,Noticeable
3,2025-01-01T14:49:00,0.29,0.0067,354.03,42.56,Fresh
3,2025-01-01T14:50:00,7.89,0.0004,203.7,111.94,Noticeable
3,2025-01-01T14:51:00,5.82,0.0008,174.68,153.79,Stinky
3,2025-01-01T14:52:00,6.89,0.0095,494.4,153.79,Noticeable
3,2025-01-01T14:53:00,7.1,0.0057,245.62,153.79,Noticeable
3,2025-01-01T14:54:00,7.76,0.0065,431.14,67.98,Fresh
3,2025-01-01T14:55:00,0.37,0.0029,481.58,247.22,Fresh
3,2025-01-01T14:56:00,3.02,0.0059,53.26,236.21,Fresh
3,2025-01-01T14:57:00,4.15,0.0079,444.7,220.31,Fresh
3,2025-01-01T14:58:00,0.92,0.0001,199.42,222.32,Stinky
3,2025-01-01T14:59:00,8.46,0.0039,378.77,157.13,Noticeable
3,2025-01-01T15:00:00,3.63,0.0011,389.98,153.79,Fresh
3,2025-01-01T15:01:00,1.2,0.0013,53.06,50.26,Stinky
3,2025-01-01T15:02:00,2.75,0.0011,396.15,153.79,Fresh
3,2025-01-01T15:03:00,5.41,0.0025,487.95,173.47,Noticeable
3,2025-01-01T15:04:00,5.93,0.0005,305.4,174.95,Fresh
3,2025-01-01T15:05:00,8.89,0.007,334.71,281.27,Stinky
3,2025-01-01T15:06:00,5.68,0.0043,108.42,271.5,Stinky
3,2025-01-01T15:07:00,5.15,0.0094,503.61,220.78,Noticeable
3,2025-01-01T15:08:00,9.6,0.0067,555.04,64.45,Stinky
3,2025-01-01T15:09:00,6.01,0.0086,512.04,92.7,Noticeable
3,2025-01-01T15:10:00,4.08,0.007,326.05,153.79,Stinky
3,2025-01-01T15:11:00,4.53,0.0071,286.24,138.43,Noticeable
3,2025-01-01T15:12:00,8.95,0.0004,293.57,101.1,Stinky
3,2025-01-01T15:13:00,6.81,0.0043,357.51,76.02,Noticeable
3,2025-01-01T15:14:00,5.91,0.0084,242.21,157.61,Noticeable
3,2025-01-01T15:15:00,5.52,0.0022,211.95,137.8,Stinky
3,2025-01-01T15:16:00,6.28,0.0049,345.4,6.44,Stinky
3,2025-01-01T15:17:00,4.22,0.0045,104.71,265.14,Stinky
3,2025-01-01T15:18:00,0.97,0.0073,229.41,119.39,Fresh
3,2025-01-01T15:19:00,2.88,0.0031,107.48,138.44,Noticeable
3,2025-01-01T15:20:00,0.33,0.0006,58.88,276.33,Stinky
3,2025-01-01T15:21:00,8.33,0.0086,138.66,165.47,Fresh
3,2025-01-01T15:22:00,2.13,0.0079,313.28,131.18,Fresh
3,2025-01-01T15:23:00,0.43,0.0047,576.44,132.76,Noticeable
3,2025-01-01T15:24:00,5.64,0.0057,383.1,29.47,Noticeable
3,2025-01-01T15:25:00,9.26,0.001,67.59,171.36,Fresh
3,2025-01-01T15:26:00,7.45,0.0051,510.92,153.79,Noticeable
3,2025-01-01T15:27:00,0.6,0.007,353.41,105.52,Noticeable
3,2025-01-01T15:28:00,9.17,0.0026,137.76,233.38,Noticeable
3,2025-01-01T15:29:00,3.13,0.009,162.26,153.79,Noticeable
3,2025-01-01T15:30:00,8.17,0.0061,465.92,191.27,Fresh
3,2025-01-01T15:31:00,2.52,0.0007,520.35,153.79,Fresh
3,2025-01-01T15:32:00,1.1,0.0011,450.97,153.79,Stinky
3,2025-01-01T15:33:00,5.76,0.0085,497.05,210.02,Stinky
3,2025-01-01T15:34:00,9.79,0.001,344.2,71.33,Noticeable
3,2025-01-01T15:35:00,8.49,0.0044,204.75,25.31,Noticeable
3,2025-01-01T15:36:00,5.59,0.0002,232.15,202.38,Stinky
3,2025-01-01T15:37:00,8.8,0.0012,174.98,251.09,Noticeable
3,2025-01-01T15:38:00,8.67,0.0086,197.67,184.47,Stinky
3,2025-01-01T15:39:00,1.08,0.0072,82.88,42.31,Stinky
3,2025-01-01T15:40:00,7.15,0.0076,318.86,189.19,Noticeable
3,2025-01-01T15:41:00,9.82,0.0004,410.12,200.18,Noticeable
3,2025-01-01T15:42:00,3.92,0.0069,463.93,275.32,Noticeable
3,2025-01-01T15:43:00,8.08,0.0057,342.85,153.79,Stinky
3,2025-01-01T15:44:00,6.65,0.0037,397.13,153.79,Stinky
3,2025-01-01T15:45:00,8.06,0.0055,348.72,153.79,Stinky
3,2025-01-01T15:46:00,1.08,0.0038,159.96,181.45,Fresh
3,2025-01-01T15:47:00,6.38,0.0068,274.59,225.45,Fresh
3,2025-01-01T15:48:00,8.61,0.001,292.96,74.87,Noticeable
3,2025-01-01T15:49:00,0.84,0.0016,591.52,254.9,Noticeable
3,2025-01-01T15:50:00,4.55,0.005,434.85,153.79,Noticeable
3,2025-01-01T15:51:00,3.78,0.0032,303.3,80.93,Fresh
3,2025-01-01T15:52:00,1.35,0.0096,547.23,267.45,Noticeable
3,2025-01-01T15:53:00,8.9,0.0087,587.01,66.48,Stinky
3,2025-01-01T15:54:00,9.5,0.0003,459.75,71.79,Fresh
3,2025-01-01T15:55:00,8.24,0.0,564.49,153.79,Fresh
3,2025-01-01T15:56:00,9.29,0.0053,586.43,139.65,Noticeable
3,2025-01-01T15:57:00,6.83,0.0066,394.12,258.96,Stinky
3,2025-01-01T15:58:00,3.54,0.009,157.23,12.57,Stinky
3,2025-01-01T15:59:00,0.22,0.0081,195.35,9.99,Noticeable
3,2025-01-01T16:00:00,4.83,0.0075,343.69,153.79,Fresh
3,2025-01-01T16:01:00,0.18,0.007,209.17,90.76,Fresh
3,2025-01-01T16:02:00,6.23,0.0062,390.55,290.72,Stinky
3,2025-01-01T16:03:00,8.41,0.0082,556.08,153.79,Noticeable
3,2025-01-01T16:04:00,3.97,0.0013,552.4,153.79,Fresh
3,2025-01-01T16:05:00,2.64,0.0005,351.06,229.15,Fresh
3,2025-01-01T16:06:00,0.02,0.0043,123.26,191.28,Stinky
3,2025-01-01T16:07:00,5.7,0.0043,250.89,212.29,Noticeable
3,2025-01-01T16:08:00,7.07,0.0051,445.24,256.22,Noticeable
3,2025-01-01T16:09:00,1.29,0.0052,507.04,153.79,Stinky
3,2025-01-01T16:10:00,0.46,0.0007,316.22,166.03,Noticeable
3,2025-01-01T16:11:00,8.35,0.0081,414.5,244.17,Stinky
3,2025-01-01T16:12:00,1.75,0.0087,268.93,84.73,Fresh
3,2025-01-01T16:13:00,4.23,0.0078,175.61,44.63,Fresh
3,2025-01-01T16:14:00,9.61,0.0056,177.32,170.08,Noticeable
3,2025-01-01T16:15:00,7.31,0.007,540.36,132.02,Stinky
3,2025-01-01T16:16:00,6.01,0.0057,194.91,254.4,Noticeable
3,2025-01-01T16:17:00,6.32,0.0043,327.7,101.66,Noticeable
3,2025-01-01T16:18:00,8.38,0.0084,227.61,186.8,Fresh
3,2025-01-01T16:19:00,0.7,0.0038,503.46,270.77,Noticeable
3,2025-01-01T16:20:00,9.86,0.0026,284.11,218.78,Noticeable
3,2025-01-01T16:21:00,6.91,0.0081,67.17,160.58,Stinky
3,2025-01-01T16:22:00,1.02,0.0054,142.66,192.46,Stinky
3,2025-01-01T16:23:00,7.23,0.0097,91.47,95.21,Stinky
3,2025-01-01T16:24:00,0.91,0.0075,386.99,91.62,Stinky
3,2025-01-01T16:25:00,1.94,0.0054,456.46,65.18,Noticeable
3,2025-01-01T16:26:00,1.7,0.0025,577.38,110.55,Noticeable
3,2025-01-01T16:27:00,6.11,0.0037,373.72,163.68,Fresh
3,2025-01-01T16:28:00,8.0,0.0054,406.38,249.57,Noticeable
3,2025-01-01T16:29:00,3.54,0.008,311.16,243.8,Fresh
3,2025-01-01T16:30:00,7.42,0.0077,179.06,30.7,Stinky
3,2025-01-01T16:31:00,3.18,0.0035,184.62,77.26,Noticeable
3,2025-01-01T16:32:00,1.55,0.0039,595.73,249.44,Noticeable
3,2025-01-01T16:33:00,1.0,0.0078,229.82,288.12,Fresh
3,2025-01-01T16:34:00,2.01,0.0048,370.6,109.21,Noticeable
3,2025-01-01T16:35:00,5.55,0.0,219.32,153.79,Stinky
3,2025-01-01T16:36:00,1.11,0.0016,571.63,203.86,Noticeable
3,2025-01-01T16:37:00,9.85,0.0058,236.13,54.27,Stinky
3,2025-01-01T16:38:00,6.26,0.0013,197.89,153.79,Fresh
3,2025-01-01T16:39:00,7.31,0.0082,220.19,69.44,Noticeable
